train_episode,train_steps,stage,env
79198,16696331,14,14
79199,16697397,14,14
79200,16697718,14,14
79201,16698759,14,14
79202,16699825,14,14
79203,16700255,14,14
79204,16700600,14,14
79205,16701641,14,14
79206,16702682,14,14
79207,16703748,14,14
79208,16704814,14,14
79209,16705855,14,14
79210,16706896,14,14
79211,16707292,14,14
79212,16707665,14,14
79213,16708731,14,14
79214,16709797,14,14
79215,16710863,14,14
79216,16711904,14,14
79217,16712209,14,14
79218,16712714,14,14
79219,16713755,14,14
79220,16714082,14,14
79221,16715148,14,14
79222,16716189,14,14
79223,16716502,14,14
79224,16717568,14,14
79225,16718609,14,14
79226,16719650,14,14
79227,16720691,14,14
79228,16721757,14,14
79229,16722130,14,14
79230,16723196,14,14
79231,16724237,14,14
79232,16725303,14,14
79233,16726369,14,14
79234,16727410,14,14
79235,16728476,14,14
79236,16729517,14,14
79237,16729815,14,14
79238,16730856,14,14
79239,16731897,14,14
79240,16732938,14,14
79241,16733979,14,14
79242,16735020,14,14
79243,16736086,14,14
79244,16737152,14,14
79245,16738218,14,14
79246,16739284,14,14
79247,16740325,14,14
79248,16741391,14,14
79249,16742432,14,14
79250,16743473,14,14
79251,16743862,14,14
79252,16744903,14,14
79253,16745969,14,14
79254,16747010,14,14
79255,16748051,14,14
79256,16748355,14,14
79257,16748656,14,14
79258,16748944,14,14
79259,16749985,14,14
79260,16751051,14,14
79261,16752092,14,14
79262,16753133,14,14
79263,16754199,14,14
79264,16755240,14,14
79265,16756281,14,14
79266,16757347,14,14
79267,16758388,14,14
79268,16758685,14,14
79269,16759751,14,14
79270,16760792,14,14
79271,16761858,14,14
79272,16762181,14,14
79273,16762544,14,14
79274,16763610,14,14
79275,16764676,14,14
79276,16765717,14,14
79277,16766758,14,14
79278,16767799,14,14
79279,16768237,14,14
79280,16769303,14,14
79281,16769608,14,14
79282,16770674,14,14
79283,16771715,14,14
79284,16772756,14,14
79285,16773797,14,14
79286,16774863,14,14
79287,16775904,14,14
79288,16776945,14,14
79289,16777986,14,14
79290,16779027,14,14
79291,16780068,14,14
79292,16780375,14,14
79293,16781416,14,14
79294,16782457,14,14
79295,16782770,14,14
79296,16783811,14,14
79297,16784877,14,14
79298,16785918,14,14
79299,16786959,14,14
79300,16787273,14,14
79301,16788339,14,14
79302,16789380,14,14
79303,16790446,14,14
79304,16790998,14,14
79305,16792064,14,14
79306,16792482,14,14
79307,16792895,14,14
79308,16793936,14,14
79309,16795002,14,14
79310,16796043,14,14
79311,16797084,14,14
79312,16798125,14,14
79313,16799191,14,14
79314,16799430,14,14
79315,16800471,14,14
79316,16801512,14,14
79317,16802578,14,14
79318,16803177,14,14
79319,16804243,14,14
79320,16804504,14,14
79321,16804730,14,14
79322,16805771,14,14
79323,16806080,14,14
79324,16806402,14,14
79325,16806759,14,14
79326,16807800,14,14
79327,16808269,14,14
79328,16809310,14,14
79329,16810376,14,14
79330,16811417,14,14
79331,16812458,14,14
79332,16813524,14,14
79333,16814590,14,14
79334,16815656,14,14
79335,16816697,14,14
79336,16817738,14,14
79337,16818804,14,14
79338,16819169,14,14
79339,16819477,14,14
79340,16819826,14,14
79341,16820892,14,14
79342,16821933,14,14
79343,16822999,14,14
79344,16824040,14,14
79345,16825081,14,14
79346,16826147,14,14
79347,16827188,14,14
79348,16827528,14,14
79349,16828569,14,14
79350,16829635,14,14
79351,16830676,14,14
79352,16831742,14,14
79353,16832074,14,14
79354,16832415,14,14
79355,16833456,14,14
79356,16834497,14,14
79357,16835538,14,14
79358,16836604,14,14
79359,16837645,14,14
79360,16838711,14,14
79361,16839752,14,14
79362,16840818,14,14
79363,16841859,14,14
79364,16842925,14,14
79365,16843966,14,14
79366,16845032,14,14
79367,16846098,14,14
79368,16846398,14,14
79369,16846713,14,14
79370,16847779,14,14
79371,16848120,14,14
79372,16848471,14,14
79373,16849537,14,14
79374,16850603,14,14
79375,16850862,14,14
79376,16851928,14,14
79377,16852994,14,14
79378,16853309,14,14
79379,16854375,14,14
79380,16855416,14,14
79381,16855728,14,14
79382,16856030,14,14
79383,16856361,14,14
79384,16857427,14,14
79385,16858493,14,14
79386,16858938,14,14
79387,16859979,14,14
79388,16861045,14,14
79389,16861302,14,14
79390,16862343,14,14
79391,16863384,14,14
79392,16864425,14,14
79393,16864773,14,14
79394,16865839,14,14
79395,16866260,14,14
79396,16866589,14,14
79397,16867630,14,14
79398,16868015,14,14
79399,16868456,14,14
79400,16868757,14,14
79401,16869334,14,14
79402,16870400,14,14
79403,16870795,14,14
79404,16871836,14,14
79405,16872877,14,14
79406,16873918,14,14
79407,16874984,14,14
79408,16876025,14,14
79409,16876318,14,14
79410,16877359,14,14
79411,16878400,14,14
79412,16878672,14,14
79413,16879713,14,14
79414,16880754,14,14
79415,16881820,14,14
79416,16882351,14,14
79417,16883392,14,14
79418,16884458,14,14
79419,16885524,14,14
79420,16885899,14,14
79421,16886940,14,14
79422,16887597,14,14
79423,16888638,14,14
79424,16889679,14,14
79425,16890745,14,14
79426,16891786,14,14
79427,16892390,14,14
79428,16893456,14,14
79429,16894522,14,14
79430,16894888,14,14
79431,16895929,14,14
79432,16896970,14,14
79433,16898011,14,14
79434,16899077,14,14
79435,16899485,14,14
79436,16900551,14,14
79437,16900949,14,14
79438,16901990,14,14
79439,16902315,14,14
79440,16902666,14,14
79441,16903707,14,14
79442,16904773,14,14
79443,16905814,14,14
79444,16906273,14,14
79445,16907339,14,14
79446,16907845,14,14
79447,16908886,14,14
79448,16909952,14,14
79449,16910993,14,14
79450,16911236,14,14
79451,16912302,14,14
79452,16913368,14,14
79453,16914409,14,14
79454,16914798,14,14
79455,16915123,14,14
79456,16916164,14,14
79457,16917205,14,14
79458,16918246,14,14
79459,16919312,14,14
79460,16920378,14,14
79461,16921419,14,14
79462,16921716,14,14
79463,16922782,14,14
79464,16923195,14,14
79465,16924261,14,14
79466,16925302,14,14
79467,16926368,14,14
79468,16927409,14,14
79469,16928475,14,14
79470,16928738,14,14
79471,16929779,14,14
79472,16930820,14,14
79473,16931245,14,14
79474,16931592,14,14
79475,16931893,14,14
79476,16932265,14,14
79477,16933306,14,14
79478,16934372,14,14
79479,16935438,14,14
79480,16936504,14,14
79481,16936836,14,14
79482,16937877,14,14
79483,16938918,14,14
79484,16939193,14,14
79485,16940234,14,14
79486,16940516,14,14
79487,16941582,14,14
79488,16941871,14,14
79489,16942912,14,14
79490,16943953,14,14
79491,16944350,14,14
79492,16945416,14,14
79493,16946482,14,14
79494,16947523,14,14
79495,16948564,14,14
79496,16948947,14,14
79497,16949988,14,14
79498,16950310,14,14
79499,16951376,14,14
79500,16952417,14,14
79501,16952762,14,14
79502,16953803,14,14
79503,16954844,14,14
79504,16955122,14,14
79505,16955420,14,14
79506,16956486,14,14
79507,16957527,14,14
79508,16957925,14,14
79509,16958966,14,14
79510,16959345,14,14
79511,16960386,14,14
79512,16961427,14,14
79513,16961697,14,14
79514,16962738,14,14
79515,16963096,14,14
79516,16963430,14,14
79517,16964471,14,14
79518,16965537,14,14
79519,16966578,14,14
79520,16967619,14,14
79521,16968660,14,14
79522,16969213,14,14
79523,16970279,14,14
79524,16970570,14,14
79525,16971611,14,14
79526,16972652,14,14
79527,16973693,14,14
79528,16974054,14,14
79529,16975095,14,14
79530,16976136,14,14
79531,16977202,14,14
79532,16978243,14,14
79533,16978739,14,14
79534,16979780,14,14
79535,16980846,14,14
79536,16981318,14,14
79537,16981606,14,14
79538,16982672,14,14
79539,16983738,14,14
79540,16984088,14,14
79541,16985129,14,14
79542,16986195,14,14
79543,16987236,14,14
79544,16987535,14,14
79545,16988601,14,14
79546,16988865,14,14
79547,16989153,14,14
79548,16990194,14,14
79549,16991235,14,14
79550,16991606,14,14
79551,16992647,14,14
79552,16993688,14,14
79553,16994754,14,14
79554,16995054,14,14
79555,16996095,14,14
79556,16997161,14,14
79557,16998227,14,14
79558,16998575,14,14
79559,16999616,14,14
79560,17000682,14,14
79561,17001748,14,14
79562,17002814,14,14
79563,17003880,14,14
79564,17004946,14,14
79565,17006012,14,14
79566,17006421,14,14
79567,17006719,14,14
79568,17007785,14,14
79569,17008826,14,14
79570,17009867,14,14
79571,17010908,14,14
79572,17011974,14,14
79573,17013015,14,14
79574,17014056,14,14
79575,17014389,14,14
79576,17015455,14,14
79577,17016521,14,14
79578,17017587,14,14
79579,17018653,14,14
79580,17019694,14,14
79581,17020760,14,14
79582,17021801,14,14
79583,17022842,14,14
79584,17023141,14,14
79585,17024182,14,14
79586,17025248,14,14
79587,17025530,14,14
79588,17026596,14,14
79589,17027637,14,14
79590,17028678,14,14
79591,17028990,14,14
79592,17030056,14,14
79593,17031097,14,14
79594,17032163,14,14
79595,17033229,14,14
79596,17034270,14,14
79597,17035336,14,14
79598,17035617,14,14
79599,17036018,14,14
79600,17037084,14,14
79601,17038150,14,14
79602,17039216,14,14
79603,17040257,14,14
79604,17041323,14,14
79605,17042389,14,14
79606,17043430,14,14
79607,17044496,14,14
79608,17045562,14,14
79609,17046628,14,14
79610,17047669,14,14
79611,17048710,14,14
79612,17049776,14,14
79613,17050842,14,14
79614,17051883,14,14
79615,17052215,14,14
79616,17052656,14,14
79617,17053697,14,14
79618,17054738,14,14
79619,17055804,14,14
79620,17056845,14,14
79621,17057886,14,14
79622,17058199,14,14
79623,17059240,14,14
79624,17060281,14,14
79625,17061322,14,14
79626,17062388,14,14
79627,17063454,14,14
79628,17064495,14,14
79629,17065536,14,14
79630,17066602,14,14
79631,17067668,14,14
79632,17068075,14,14
79633,17069116,14,14
79634,17070157,14,14
79635,17071198,14,14
79636,17072239,14,14
79637,17072548,14,14
79638,17073589,14,14
79639,17073865,14,14
79640,17074906,14,14
79641,17075406,14,14
79642,17075706,14,14
79643,17076113,14,14
79644,17077154,14,14
79645,17078220,14,14
79646,17079286,14,14
79647,17080352,14,14
79648,17081393,14,14
79649,17082459,14,14
79650,17083500,14,14
79651,17084566,14,14
79652,17084871,14,14
79653,17085912,14,14
79654,17086978,14,14
79655,17088044,14,14
79656,17088376,14,14
79657,17088873,14,14
79658,17089914,14,14
79659,17090955,14,14
79660,17092021,14,14
79661,17093087,14,14
79662,17094153,14,14
79663,17095219,14,14
79664,17095567,14,14
79665,17095882,14,14
79666,17096948,14,14
79667,17098014,14,14
79668,17099055,14,14
79669,17100121,14,14
79670,17101187,14,14
79671,17102253,14,14
79672,17103294,14,14
79673,17104360,14,14
79674,17104775,14,14
79675,17105841,14,14
79676,17106882,14,14
79677,17107948,14,14
79678,17109014,14,14
79679,17109451,14,14
79680,17110517,14,14
79681,17110856,14,14
79682,17111195,14,14
79683,17112261,14,14
79684,17112623,14,14
79685,17113689,14,14
79686,17114056,14,14
79687,17115097,14,14
79688,17115447,14,14
79689,17115688,14,14
79690,17116729,14,14
79691,17117086,14,14
79692,17117386,14,14
79693,17118427,14,14
79694,17118751,14,14
79695,17119055,14,14
79696,17120096,14,14
79697,17120370,14,14
79698,17120838,14,14
79699,17121904,14,14
79700,17122945,14,14
79701,17124011,14,14
79702,17125077,14,14
79703,17126143,14,14
79704,17127184,14,14
79705,17128225,14,14
79706,17129291,14,14
79707,17130357,14,14
79708,17130694,14,14
79709,17131058,14,14
79710,17131342,14,14
79711,17131678,14,14
79712,17132744,14,14
79713,17133063,14,14
79714,17133390,14,14
79715,17133782,14,14
79716,17134155,14,14
79717,17135196,14,14
79718,17136262,14,14
79719,17137328,14,14
79720,17137627,14,14
79721,17138693,14,14
79722,17139759,14,14
79723,17140825,14,14
79724,17141142,14,14
79725,17142183,14,14
79726,17143249,14,14
79727,17144315,14,14
79728,17144695,14,14
79729,17145761,14,14
79730,17146827,14,14
79731,17147893,14,14
79732,17148934,14,14
79733,17150000,14,14
79734,17151041,14,14
79735,17152082,14,14
79736,17152350,14,14
79737,17153416,14,14
79738,17154482,14,14
79739,17154818,14,14
79740,17155884,14,14
79741,17156302,14,14
79742,17157368,14,14
79743,17157718,14,14
79744,17158018,14,14
79745,17159084,14,14
79746,17159345,14,14
79747,17160411,14,14
79748,17160769,14,14
79749,17161810,14,14
79750,17162876,14,14
79751,17163244,14,14
79752,17164310,14,14
79753,17165376,14,14
79754,17166442,14,14
79755,17166696,14,14
79756,17167089,14,14
79757,17168130,14,14
79758,17169196,14,14
79759,17170237,14,14
79760,17171278,14,14
79761,17172319,14,14
79762,17173385,14,14
79763,17174426,14,14
79764,17175492,14,14
79765,17176533,14,14
79766,17177574,14,14
79767,17178615,14,14
79768,17179681,14,14
79769,17180722,14,14
79770,17181788,14,14
79771,17182829,14,14
79772,17183870,14,14
79773,17184911,14,14
79774,17185952,14,14
79775,17186277,14,14
79776,17187318,14,14
79777,17188384,14,14
79778,17188635,14,14
79779,17189676,14,14
79780,17190742,14,14
79781,17191783,14,14
79782,17192824,14,14
79783,17193865,14,14
79784,17194168,14,14
79785,17195209,14,14
79786,17196250,14,14
79787,17197291,14,14
79788,17197700,14,14
79789,17198766,14,14
79790,17199832,14,14
79791,17200873,14,14
79792,17201914,14,14
79793,17202980,14,14
79794,17204046,14,14
79795,17205087,14,14
79796,17205393,14,14
79797,17206459,14,14
79798,17207500,14,14
79799,17208566,14,14
79800,17209607,14,14
79801,17210648,14,14
79802,17210946,14,14
79803,17211987,14,14
79804,17213028,14,14
79805,17213346,14,14
79806,17214412,14,14
79807,17215478,14,14
79808,17216519,14,14
79809,17217585,14,14
79810,17218651,14,14
79811,17219692,14,14
79812,17220037,14,14
79813,17221103,14,14
79814,17222144,14,14
79815,17223210,14,14
79816,17224276,14,14
79817,17225317,14,14
79818,17226358,14,14
79819,17227399,14,14
79820,17228465,14,14
79821,17229531,14,14
79822,17230572,14,14
79823,17230937,14,14
79824,17232003,14,14
79825,17233069,14,14
79826,17233341,14,14
79827,17233694,14,14
79828,17234760,14,14
79829,17235826,14,14
79830,17236123,14,14
79831,17237164,14,14
79832,17238230,14,14
79833,17238504,14,14
79834,17239545,14,14
79835,17240586,14,14
79836,17241627,14,14
79837,17241969,14,14
79838,17243035,14,14
79839,17244101,14,14
79840,17244444,14,14
79841,17245485,14,14
79842,17246526,14,14
79843,17246753,14,14
79844,17247819,14,14
79845,17248860,14,14
79846,17249926,14,14
79847,17250156,14,14
79848,17251197,14,14
79849,17252238,14,14
79850,17253279,14,14
79851,17254320,14,14
79852,17255386,14,14
79853,17256427,14,14
79854,17257468,14,14
79855,17257734,14,14
79856,17258775,14,14
79857,17259841,14,14
79858,17260907,14,14
79859,17261973,14,14
79860,17263039,14,14
79861,17264105,14,14
79862,17265171,14,14
79863,17266212,14,14
79864,17267278,14,14
79865,17268319,14,14
79866,17269360,14,14
79867,17270401,14,14
79868,17271442,14,14
79869,17271802,14,14
79870,17272142,14,14
79871,17273183,14,14
79872,17273631,14,14
79873,17273916,14,14
79874,17274982,14,14
79875,17276048,14,14
79876,17277114,14,14
79877,17278180,14,14
79878,17279221,14,14
79879,17280287,14,14
79880,17281328,14,14
79881,17282369,14,14
79882,17283435,14,14
79883,17284476,14,14
79884,17284870,14,14
79885,17285936,14,14
79886,17286268,14,14
79887,17286626,14,14
79888,17287692,14,14
79889,17288733,14,14
79890,17289774,14,14
79891,17290840,14,14
79892,17291155,14,14
79893,17292221,14,14
79894,17293262,14,14
79895,17294328,14,14
79896,17294765,14,14
79897,17295191,14,14
79898,17296232,14,14
79899,17297273,14,14
79900,17298314,14,14
79901,17299355,14,14
79902,17300421,14,14
79903,17300657,14,14
79904,17301723,14,14
79905,17302764,14,14
79906,17303167,14,14
79907,17304208,14,14
79908,17304545,14,14
79909,17305611,14,14
79910,17306652,14,14
79911,17307718,14,14
79912,17308759,14,14
79913,17309042,14,14
79914,17309493,14,14
79915,17310534,14,14
79916,17311575,14,14
79917,17312616,14,14
79918,17313657,14,14
79919,17314698,14,14
79920,17315739,14,14
79921,17316780,14,14
79922,17317846,14,14
79923,17318912,14,14
79924,17319978,14,14
79925,17321019,14,14
79926,17321362,14,14
79927,17322403,14,14
79928,17322776,14,14
79929,17323842,14,14
79930,17324207,14,14
79931,17325273,14,14
79932,17325601,14,14
79933,17326667,14,14
79934,17326998,14,14
79935,17328064,14,14
79936,17329130,14,14
79937,17329480,14,14
79938,17329720,14,14
79939,17330067,14,14
79940,17331133,14,14
79941,17332199,14,14
79942,17333265,14,14
79943,17334331,14,14
79944,17334719,14,14
79945,17335036,14,14
79946,17336077,14,14
79947,17336393,14,14
79948,17336698,14,14
79949,17336980,14,14
79950,17337251,14,14
79951,17338317,14,14
79952,17339358,14,14
79953,17339760,14,14
79954,17340826,14,14
79955,17341867,14,14
79956,17342933,14,14
79957,17343974,14,14
79958,17344212,14,14
79959,17345278,14,14
79960,17346344,14,14
79961,17346743,14,14
79962,17347809,14,14
79963,17348131,14,14
79964,17348585,14,14
79965,17349626,14,14
79966,17350667,14,14
79967,17351708,14,14
79968,17352774,14,14
79969,17353840,14,14
79970,17354881,14,14
79971,17355947,14,14
79972,17356281,14,14
79973,17356687,14,14
79974,17357728,14,14
79975,17358101,14,14
79976,17359142,14,14
79977,17360183,14,14
79978,17361224,14,14
79979,17361543,14,14
79980,17362609,14,14
79981,17363675,14,14
79982,17364716,14,14
79983,17365782,14,14
79984,17366823,14,14
79985,17367193,14,14
79986,17367503,14,14
79987,17368544,14,14
79988,17369585,14,14
79989,17370626,14,14
79990,17370959,14,14
79991,17371256,14,14
79992,17371615,14,14
79993,17372656,14,14
79994,17373697,14,14
79995,17374133,14,14
79996,17375199,14,14
79997,17375488,14,14
79998,17376554,14,14
79999,17377620,14,14
80000,17378686,14,14
80001,17379752,14,14
80002,17380818,14,14
80003,17381859,14,14
80004,17382900,14,14
80005,17383966,14,14
80006,17385007,14,14
80007,17385363,14,14
80008,17385704,14,14
80009,17386770,14,14
80010,17387811,14,14
80011,17388852,14,14
80012,17389192,14,14
80013,17389510,14,14
80014,17390576,14,14
80015,17391617,14,14
80016,17392683,14,14
80017,17393724,14,14
80018,17394765,14,14
80019,17395806,14,14
80020,17396872,14,14
80021,17397938,14,14
80022,17399004,14,14
80023,17400045,14,14
80024,17401111,14,14
80025,17402152,14,14
80026,17402437,14,14
80027,17402829,14,14
80028,17403870,14,14
80029,17404936,14,14
80030,17405192,14,14
80031,17405548,14,14
80032,17405909,14,14
80033,17406153,14,14
80034,17407194,14,14
80035,17408260,14,14
80036,17409301,14,14
80037,17409708,14,14
80038,17410749,14,14
80039,17411098,14,14
80040,17412139,14,14
80041,17413205,14,14
80042,17414271,14,14
80043,17415312,14,14
80044,17415665,14,14
80045,17416706,14,14
80046,17417772,14,14
80047,17418813,14,14
80048,17419090,14,14
80049,17420131,14,14
80050,17421172,14,14
80051,17422213,14,14
80052,17423254,14,14
80053,17424320,14,14
80054,17424610,14,14
80055,17424883,14,14
80056,17425949,14,14
80057,17427015,14,14
80058,17427443,14,14
80059,17428484,14,14
80060,17429550,14,14
80061,17430616,14,14
80062,17431682,14,14
80063,17432723,14,14
80064,17433043,14,14
80065,17434084,14,14
80066,17435150,14,14
80067,17436191,14,14
80068,17437232,14,14
80069,17437493,14,14
80070,17438559,14,14
80071,17439600,14,14
80072,17440018,14,14
80073,17441059,14,14
80074,17441373,14,14
80075,17442439,14,14
80076,17443505,14,14
80077,17444571,14,14
80078,17445612,14,14
80079,17445842,14,14
80080,17446908,14,14
80081,17447974,14,14
80082,17449040,14,14
80083,17450106,14,14
80084,17451147,14,14
80085,17452213,14,14
80086,17453279,14,14
80087,17453577,14,14
80088,17454643,14,14
80089,17455098,14,14
80090,17456139,14,14
80091,17457180,14,14
80092,17457533,14,14
80093,17457730,14,14
80094,17458796,14,14
80095,17459862,14,14
80096,17460928,14,14
80097,17461969,14,14
80098,17463010,14,14
80099,17464051,14,14
80100,17465092,14,14
80101,17466133,14,14
80102,17467174,14,14
80103,17468215,14,14
80104,17469256,14,14
80105,17470322,14,14
80106,17471363,14,14
80107,17472404,14,14
80108,17473445,14,14
80109,17473733,14,14
80110,17474799,14,14
80111,17475093,14,14
80112,17476134,14,14
80113,17476432,14,14
80114,17477473,14,14
80115,17478539,14,14
80116,17479605,14,14
80117,17480646,14,14
80118,17481712,14,14
80119,17482176,14,14
80120,17482540,14,14
80121,17482868,14,14
80122,17483934,14,14
80123,17484191,14,14
80124,17485232,14,14
80125,17486298,14,14
80126,17487364,14,14
80127,17488430,14,14
80128,17489471,14,14
80129,17490537,14,14
80130,17490761,14,14
80131,17491802,14,14
80132,17492843,14,14
80133,17493909,14,14
80134,17494950,14,14
80135,17495200,14,14
80136,17495511,14,14
80137,17496552,14,14
80138,17496911,14,14
80139,17497220,14,14
80140,17498286,14,14
80141,17499352,14,14
80142,17499711,14,14
80143,17500777,14,14
80144,17501843,14,14
80145,17502124,14,14
80146,17503190,14,14
80147,17503526,14,14
80148,17503815,14,14
80149,17504856,14,14
80150,17505922,14,14
80151,17506186,14,14
80152,17507227,14,14
80153,17508268,14,14
80154,17508546,14,14
80155,17509612,14,14
80156,17509961,14,14
80157,17511002,14,14
80158,17512068,14,14
80159,17513134,14,14
80160,17514200,14,14
80161,17515241,14,14
80162,17516307,14,14
80163,17516673,14,14
80164,17517714,14,14
80165,17518780,14,14
80166,17519051,14,14
80167,17520117,14,14
80168,17521158,14,14
80169,17521495,14,14
80170,17522536,14,14
80171,17523577,14,14
80172,17523858,14,14
80173,17524924,14,14
80174,17525259,14,14
80175,17526325,14,14
80176,17526552,14,14
80177,17527593,14,14
80178,17527915,14,14
80179,17528981,14,14
80180,17529330,14,14
80181,17530396,14,14
80182,17530693,14,14
80183,17531759,14,14
80184,17532118,14,14
80185,17532413,14,14
80186,17533454,14,14
80187,17533766,14,14
80188,17534807,14,14
80189,17535873,14,14
80190,17536100,14,14
80191,17537141,14,14
80192,17538182,14,14
80193,17539223,14,14
80194,17539523,14,14
80195,17539878,14,14
80196,17540919,14,14
80197,17541985,14,14
80198,17543026,14,14
80199,17543323,14,14
80200,17544389,14,14
80201,17545455,14,14
80202,17546521,14,14
80203,17546761,14,14
80204,17547802,14,14
80205,17548868,14,14
80206,17549148,14,14
80207,17550189,14,14
80208,17551255,14,14
80209,17552321,14,14
80210,17553387,14,14
80211,17554428,14,14
80212,17555469,14,14
80213,17556535,14,14
80214,17556928,14,14
80215,17557969,14,14
80216,17559035,14,14
80217,17559302,14,14
80218,17560368,14,14
80219,17561434,14,14
80220,17562500,14,14
80221,17563566,14,14
80222,17564632,14,14
80223,17565673,14,14
80224,17566714,14,14
80225,17567755,14,14
80226,17568796,14,14
80227,17569125,14,14
80228,17570191,14,14
80229,17571257,14,14
80230,17571549,14,14
80231,17572590,14,14
80232,17572978,14,14
80233,17574019,14,14
80234,17575060,14,14
80235,17576101,14,14
80236,17577142,14,14
80237,17578183,14,14
80238,17579224,14,14
80239,17580290,14,14
80240,17581356,14,14
80241,17582422,14,14
80242,17583488,14,14
80243,17583826,14,14
80244,17584172,14,14
80245,17585213,14,14
80246,17586254,14,14
80247,17587295,14,14
80248,17588361,14,14
80249,17588655,14,14
80250,17589696,14,14
80251,17590737,14,14
80252,17590952,14,14
80253,17591993,14,14
80254,17592537,14,14
80255,17592788,14,14
80256,17593854,14,14
80257,17594895,14,14
80258,17595961,14,14
80259,17597002,14,14
80260,17597227,14,14
80261,17598293,14,14
80262,17599334,14,14
80263,17599576,14,14
80264,17599944,14,14
80265,17601010,14,14
80266,17602051,14,14
80267,17602321,14,14
80268,17603362,14,14
80269,17604428,14,14
80270,17605469,14,14
80271,17606510,14,14
80272,17607551,14,14
80273,17608617,14,14
80274,17608958,14,14
80275,17609237,14,14
80276,17610278,14,14
80277,17610664,14,14
80278,17611730,14,14
80279,17612771,14,14
80280,17613200,14,14
80281,17613424,14,14
80282,17613658,14,14
80283,17614724,14,14
80284,17615765,14,14
80285,17616120,14,14
80286,17617186,14,14
80287,17617493,14,14
80288,17618559,14,14
80289,17619600,14,14
80290,17619979,14,14
80291,17620301,14,14
80292,17620637,14,14
80293,17621678,14,14
80294,17621948,14,14
80295,17623014,14,14
80296,17623314,14,14
80297,17624380,14,14
80298,17624762,14,14
80299,17625078,14,14
80300,17625399,14,14
80301,17625816,14,14
80302,17626136,14,14
80303,17627202,14,14
80304,17627513,14,14
80305,17628554,14,14
80306,17629620,14,14
80307,17630686,14,14
80308,17631727,14,14
80309,17632163,14,14
80310,17633229,14,14
80311,17633476,14,14
80312,17634542,14,14
80313,17634960,14,14
80314,17635250,14,14
80315,17636316,14,14
80316,17637357,14,14
80317,17637793,14,14
80318,17638150,14,14
80319,17639191,14,14
80320,17640257,14,14
80321,17640598,14,14
80322,17640887,14,14
80323,17641166,14,14
80324,17642232,14,14
80325,17643298,14,14
80326,17644364,14,14
80327,17644711,14,14
80328,17645752,14,14
80329,17646053,14,14
80330,17646349,14,14
80331,17647390,14,14
80332,17648456,14,14
80333,17648820,14,14
80334,17649886,14,14
80335,17650169,14,14
80336,17651235,14,14
80337,17652301,14,14
80338,17653342,14,14
80339,17654383,14,14
80340,17654639,14,14
80341,17655705,14,14
80342,17656004,14,14
80343,17657070,14,14
80344,17658111,14,14
80345,17658485,14,14
80346,17659526,14,14
80347,17659832,14,14
80348,17660153,14,14
80349,17661194,14,14
80350,17662235,14,14
80351,17662633,14,14
80352,17663699,14,14
80353,17664765,14,14
80354,17665054,14,14
80355,17665366,14,14
80356,17666432,14,14
80357,17667498,14,14
80358,17668564,14,14
80359,17668928,14,14
80360,17669969,14,14
80361,17671035,14,14
80362,17672101,14,14
80363,17673167,14,14
80364,17674208,14,14
80365,17674564,14,14
80366,17675605,14,14
80367,17676671,14,14
80368,17677712,14,14
80369,17678753,14,14
80370,17679132,14,14
80371,17680198,14,14
80372,17680418,14,14
80373,17681484,14,14
80374,17682550,14,14
80375,17682864,14,14
80376,17683206,14,14
80377,17684272,14,14
80378,17684580,14,14
80379,17684882,14,14
80380,17685244,14,14
80381,17686285,14,14
80382,17687326,14,14
80383,17688367,14,14
80384,17689433,14,14
80385,17690474,14,14
80386,17691515,14,14
80387,17692581,14,14
80388,17692856,14,14
80389,17693217,14,14
80390,17693586,14,14
80391,17694652,14,14
80392,17694865,14,14
80393,17695170,14,14
80394,17696211,14,14
80395,17696545,14,14
80396,17697586,14,14
80397,17697929,14,14
80398,17698995,14,14
80399,17699362,14,14
80400,17700428,14,14
80401,17701469,14,14
80402,17702510,14,14
80403,17703551,14,14
80404,17704592,14,14
80405,17705102,14,14
80406,17706168,14,14
80407,17707234,14,14
80408,17708300,14,14
80409,17709341,14,14
80410,17709765,14,14
80411,17710831,14,14
80412,17711872,14,14
80413,17712304,14,14
80414,17712637,14,14
80415,17713703,14,14
80416,17714769,14,14
80417,17715048,14,14
80418,17716114,14,14
80419,17716332,14,14
80420,17716675,14,14
80421,17716970,14,14
80422,17718036,14,14
80423,17719102,14,14
80424,17719409,14,14
80425,17719697,14,14
80426,17720040,14,14
80427,17720399,14,14
80428,17721440,14,14
80429,17722481,14,14
80430,17723522,14,14
80431,17724563,14,14
80432,17725604,14,14
80433,17726645,14,14
80434,17727686,14,14
80435,17728727,14,14
80436,17729793,14,14
80437,17730834,14,14
80438,17731283,14,14
80439,17732349,14,14
80440,17732958,14,14
80441,17733309,14,14
80442,17734350,14,14
80443,17735416,14,14
80444,17735767,14,14
80445,17736833,14,14
80446,17737140,14,14
80447,17737530,14,14
80448,17738571,14,14
80449,17739612,14,14
80450,17740653,14,14
80451,17741694,14,14
80452,17742760,14,14
80453,17743124,14,14
80454,17744165,14,14
80455,17745231,14,14
80456,17746272,14,14
80457,17746544,14,14
80458,17746917,14,14
80459,17747958,14,14
80460,17748999,14,14
80461,17750065,14,14
80462,17750373,14,14
80463,17750765,14,14
80464,17751806,14,14
80465,17752079,14,14
80466,17752353,14,14
80467,17753419,14,14
80468,17754460,14,14
